indroea,event_id,inicio,fin,duracion,deficit_hm3
9035,950,1978-10-25,1978-11-25,32,0.07611840000000003
9035,951,1979-09-16,1979-10-01,16,0.040348800000000004
9035,952,1979-12-01,1979-12-30,30,0.04242240000000002
9035,953,1982-05-08,1982-05-25,18,0.07930224
9035,954,1985-11-26,1985-12-16,21,0.12761280000000005
9035,955,1985-12-30,1986-01-15,17,0.07686143999999999
9035,956,1986-02-07,1986-02-14,8,0.03926880000000001
9035,957,1988-12-30,1989-01-04,6,0.02272319999999999
9035,958,1989-03-18,1989-03-29,12,0.03214944000000003
9035,959,1989-10-22,1989-12-10,50,0.12044160000000004
9035,960,1990-01-17,1990-01-25,9,0.21170160000000002
9035,961,1990-02-20,1990-04-05,45,0.6803654399999999
9035,962,1990-12-02,1990-12-25,24,0.07646400000000002
9035,963,1991-06-19,1991-07-09,21,0.022982399999999993
9035,964,1992-01-02,1992-03-01,60,0.4019328
9035,965,1993-01-18,1993-03-07,49,0.15830640000000004
9035,966,1993-08-06,1993-09-21,47,0.05961600000000004
9035,967,1994-04-19,1994-05-07,19,0.08633088000000004
9035,968,1994-06-28,1994-10-18,113,0.4398451200000001
9035,969,1994-11-28,1994-12-29,32,0.27596160000000003
9035,970,1995-02-25,1995-07-02,128,2.9144275200000007
9035,971,1995-07-23,1995-07-31,9,0.04212864
9035,972,1995-10-05,1995-12-21,78,0.3905280000000001
9035,973,1997-04-22,1997-04-26,5,0.03084480000000002
9035,974,1997-05-09,1997-05-13,5,0.028274400000000005
9035,975,2002-01-04,2002-02-02,30,0.10068624000000004
9035,976,2002-03-06,2002-06-16,103,1.86803712
9036,977,1982-05-10,1982-05-24,15,0.5270659200000001
9036,978,1982-07-02,1982-08-05,35,0.8420371200000001
9036,979,1982-08-17,1982-09-04,19,1.0754208
9036,980,1982-09-18,1982-11-06,50,0.2126736000000001
9036,981,1983-02-13,1983-02-21,9,0.06296400000000002
9036,982,1983-06-23,1983-07-11,19,0.8397561600000001
9036,983,1983-08-10,1983-08-17,8,0.62112096
9036,984,1983-11-13,1983-12-17,35,0.08283168
9036,985,1985-07-05,1985-07-13,9,0.26006832
9036,986,1985-07-29,1985-09-11,45,0.9748036800000002
9036,987,1985-09-23,1986-02-11,142,0.8124364800000001
9036,988,1986-06-27,1986-07-01,5,0.06251040000000001
9036,989,1986-07-14,1986-07-19,6,0.27527472
9036,990,1986-07-31,1986-08-06,7,0.29818800000000006
9036,991,1987-04-26,1987-05-12,17,0.42055200000000004
9036,992,1987-06-16,1987-07-06,21,1.03644576
9036,993,1987-07-22,1987-07-28,7,0.21864816000000004
9036,994,1988-12-29,1989-03-31,93,1.9386215999999998
9036,995,1989-05-06,1989-05-21,16,0.60978528
9036,996,1989-06-11,1989-06-22,12,0.33271344
9036,997,1989-07-15,1989-07-30,16,0.33883488000000006
9036,998,1989-08-13,1989-08-23,11,0.6806246400000002
9036,999,1989-09-05,1989-12-13,100,1.4845939200000007
9036,1000,1990-01-15,1990-01-27,13,0.19679327999999996
9036,1001,1990-02-13,1990-04-06,53,1.99869984
9036,1002,1990-05-02,1990-05-17,16,0.30694464
9036,1003,1990-05-31,1990-06-13,14,0.9507672000000001
9036,1004,1990-11-04,1990-12-26,53,0.74758464
9036,1005,1991-12-29,1992-03-23,86,0.5122224000000002
9036,1006,1996-06-11,1996-06-18,8,0.44835984000000006
9036,1007,1996-07-25,1996-08-06,13,1.8394646400000003
9036,1008,1997-04-25,1997-05-05,11,0.16142976000000006
9036,1009,2002-03-25,2002-04-27,34,1.30633776
9036,1010,2002-05-25,2002-06-16,23,0.28354320000000005
9036,1011,2009-09-01,2009-09-29,29,1.0546848000000004
9036,1012,2017-04-07,2017-05-02,26,0.33614784000000003
9036,1013,2017-05-18,2017-06-12,26,0.8522582400000002
9036,1014,2017-08-07,2017-09-06,31,0.16567200000000012
9036,1015,2019-03-29,2019-04-24,27,0.4080844800000002
9036,1016,2021-04-18,2021-04-26,9,0.28052352
9038,1017,1974-06-12,1974-06-22,11,0.07093940347826065
9038,1018,1974-07-23,1974-09-30,70,0.8679657600000004
9038,1019,1981-11-14,1981-12-11,28,2.7503712000000005
9038,1020,1982-06-20,1982-07-22,33,1.3222569599999998
9038,1021,1983-07-15,1983-07-28,14,0.42715728
9038,1022,1984-07-06,1984-09-30,87,3.9649766608695662
9038,1023,1984-12-29,1985-01-06,9,0.3378206556521747
9038,1024,1986-11-21,1986-12-14,24,0.8821699200000004
9038,1025,1989-01-18,1989-02-23,37,1.950236674956522
9038,1026,1989-03-09,1989-04-03,26,0.9717105600000001
9038,1027,1989-05-12,1989-05-26,15,0.8078875200000001
9038,1028,1989-06-13,1989-09-10,90,2.71893888
9038,1029,1989-11-08,1989-11-18,11,0.10402560000000016
9038,1030,1990-02-24,1990-05-20,86,12.375736658086963
9038,1031,1990-06-01,1990-07-05,35,1.3098122817391336
9038,1032,1990-08-28,1990-11-08,73,2.057650560000001
9038,1033,1992-01-24,1992-03-26,63,5.99128272
9038,1034,1992-05-22,1992-06-08,18,1.1494333408695658
9038,1035,1995-10-03,1995-11-12,41,0.5935334400000002
9038,1036,2001-12-10,2002-02-17,70,2.3433613046087047
9038,1037,2002-03-28,2002-05-07,41,1.2249057600000004
9038,1038,2002-05-22,2002-05-31,10,0.14156640000000006
9038,1039,2002-06-17,2002-07-06,20,0.11721888
9038,1040,2008-02-10,2008-03-07,27,0.29272752
9038,1041,2015-12-16,2016-01-01,17,0.17077824
9038,1042,2016-12-11,2017-02-01,53,2.2498241913913124
9038,1043,2017-04-04,2017-06-25,83,5.765228398956528
9038,1044,2017-10-01,2017-12-08,69,0.9531561600000001
9039,1045,1974-08-21,1974-08-25,5,0.18954432000000004
9039,1046,1975-12-02,1976-01-30,60,0.12197952000000005
9039,1047,1977-07-25,1977-08-15,22,0.4450032000000002
9039,1048,1979-05-01,1979-05-17,17,0.0341712
9039,1049,1981-03-22,1981-05-07,47,0.07244640000000001
9039,1050,1982-03-22,1982-04-16,26,0.025401600000000014
9039,1051,1982-05-31,1982-06-15,16,0.1206144
9039,1052,1982-11-08,1982-11-30,23,0.1430784
9039,1053,1982-12-13,1983-03-09,87,0.15628032000000006
9039,1054,1983-07-05,1983-07-10,6,0.15950304
9039,1055,1983-08-26,1983-09-06,12,0.14004576000000007
9039,1056,1984-11-14,1985-01-24,72,0.1981065600000001
9039,1057,1986-02-17,1986-05-11,84,0.19112544000000004
9039,1058,1986-07-31,1986-08-05,6,0.18166896000000005
9039,1059,1989-05-12,1989-06-21,41,0.07369488000000002
9039,1060,1990-05-29,1990-06-12,15,0.0537408
9039,1061,1994-05-18,1994-05-22,5,0.022723200000000002
9039,1062,1995-08-05,1995-09-15,42,0.5870361600000001
9039,1063,1996-06-21,1996-07-23,33,0.36039600000000005
9039,1064,1996-08-27,1996-09-02,7,0.20437056000000003
9039,1065,1996-10-04,1996-10-22,19,0.25439616000000004
9039,1066,1997-08-16,1997-08-20,5,0.08427456000000001
9039,1067,1997-09-04,1997-09-30,27,1.0500019200000001
9039,1068,1999-04-17,1999-05-24,38,0.03214944000000001
9039,1069,1999-07-04,1999-08-09,37,0.7445347200000002
9039,1070,1999-10-01,1999-10-06,6,0.019025280000000006
9039,1071,1999-10-23,1999-10-29,7,0.03412800000000002
9039,1072,2001-09-25,2001-09-30,6,0.04333824000000004
9039,1073,2002-05-09,2002-05-28,20,0.041519520000000004
9039,1074,2002-08-15,2002-09-09,26,0.19164384000000012
9039,1075,2003-10-08,2003-11-07,31,0.22731840000000011
9039,1076,2006-09-11,2006-10-28,48,0.6873206399999999
9039,1077,2010-07-10,2010-07-29,20,0.37446623999999995
9039,1078,2017-06-17,2017-07-03,17,0.05725728000000001
9040,1079,1978-10-29,1978-12-08,41,2.8696979518846883
9040,1080,1980-04-24,1980-05-05,12,0.9439200000000002
9040,1081,1980-05-20,1980-05-26,7,0.2561760000000002
9040,1082,1984-08-31,1984-10-03,34,0.6531840000000001
9040,1083,1985-05-09,1985-05-15,7,2.1517920000000004
9040,1084,1985-10-17,1985-10-23,7,0.18403200000000006
9040,1085,1989-01-02,1989-02-24,54,1.1400480000000004
9040,1086,1989-06-30,1989-07-04,5,0.124416
9040,1087,1990-04-23,1990-04-28,6,0.7197120000000004
9040,1088,1991-05-05,1991-05-20,16,2.8486079999999996
9040,1089,1991-07-19,1991-08-30,43,2.022624
9040,1090,1993-04-03,1993-04-19,17,0.9171360000000001
9040,1091,1993-11-27,1993-12-27,31,2.3155200000000002
9040,1092,1994-04-09,1994-04-23,15,0.2410560000000001
9040,1093,1995-04-22,1995-05-15,24,4.048272
9040,1094,1995-06-01,1995-06-13,13,0.6436800000000001
9040,1095,1996-08-05,1996-09-01,28,0.6687360000000001
9040,1096,1998-12-10,1998-12-14,5,0.16502400000000003
9040,1097,1999-04-15,1999-04-20,6,0.3775679999999999
9040,1098,1999-06-22,1999-07-17,26,0.23371200000000006
9040,1099,2000-03-18,2000-04-02,16,1.0260000000000002
9040,1100,2000-08-09,2000-08-29,21,0.31708800000000004
9040,1101,2001-12-12,2001-12-31,20,0.4510080000000001
9040,1102,2002-05-06,2002-05-13,8,0.3214080000000002
9040,1103,2004-12-31,2005-03-22,82,4.123440000000001
9040,1104,2005-04-06,2005-04-21,16,0.750384
9040,1105,2005-05-07,2005-05-19,13,0.14083200000000007
9040,1106,2005-05-31,2005-07-27,58,3.3989759999999998
9040,1107,2005-10-01,2005-10-11,11,0.110592
9040,1108,2006-05-24,2006-07-13,51,4.908816
9040,1109,2007-10-23,2007-11-20,29,1.6108499518846884
9040,1110,2007-12-15,2008-01-06,23,0.611712
9040,1111,2011-09-07,2011-10-23,47,0.7836480000000001
9040,1112,2012-01-07,2012-04-04,89,5.893776000000001
9040,1113,2012-06-09,2012-07-04,26,1.326672
9040,1114,2012-07-17,2012-08-04,19,0.40262400000000004
9040,1115,2012-08-21,2012-09-23,34,0.17971200000000015
9040,1116,2015-05-16,2015-06-08,24,4.016304
9040,1117,2017-11-08,2017-12-10,33,1.5849299518846884
9040,1118,2019-03-23,2019-04-15,24,1.8092160000000004
9041,1119,1978-07-21,1978-09-30,72,0.049325759999999996
9041,1120,1981-05-15,1981-06-27,44,0.06732719999999999
9041,1121,1981-07-11,1981-09-08,60,0.01661472
9041,1122,1981-11-06,1981-11-30,25,0.05125248000000002
9041,1123,1982-05-02,1982-05-16,15,0.027786240000000004
9041,1124,1983-09-05,1983-12-18,105,0.11971584000000005
9041,1125,1984-10-05,1984-11-04,31,0.007395840000000005
9041,1126,1985-04-30,1985-05-16,17,0.008415360000000002
9041,1127,1985-05-31,1985-10-24,147,0.03429216
9041,1128,1994-01-17,1994-02-03,18,0.004082400000000002
9041,1129,1994-04-21,1994-05-14,24,0.006873120000000001
9041,1130,1994-11-27,1995-01-31,66,0.10345104000000004
9041,1131,1995-02-15,1995-04-28,73,0.16698959999999996
9041,1132,1995-05-17,1995-05-31,15,0.011374559999999997
9041,1133,1995-10-20,1995-12-04,46,0.012718080000000014
9041,1134,1995-12-19,1996-01-12,25,0.03767904000000002
9041,1135,1996-02-02,1996-04-18,77,0.08101296000000005
9041,1136,2000-03-23,2000-04-04,13,0.010584
9041,1137,2001-12-14,2002-04-04,112,0.10139472000000001
9041,1138,2012-05-16,2012-05-28,13,0.00407808
9042,1139,1985-06-24,1985-10-11,110,1.6921362793109107
9042,1140,1985-12-24,1986-02-13,52,0.05898528000000001
9042,1141,1986-05-17,1986-05-25,9,0.06645455999999998
9042,1142,1987-05-02,1987-05-15,14,0.10798704000000003
9042,1143,1987-06-06,1987-07-05,30,0.10479456000000002
9042,1144,1987-07-23,1987-09-30,70,0.3130790400000001
9042,1145,1994-08-01,1994-09-21,52,0.1947326400000001
9042,1146,1995-03-25,1995-05-10,47,0.68631408
9042,1147,1995-05-27,1995-06-07,12,0.07378127999999999
9042,1148,1995-07-06,1995-08-02,28,0.041148000000000004
9042,1149,1995-09-23,1996-01-09,109,0.2264760000000001
9042,1150,1996-04-14,1996-07-25,103,0.35837855999999996
9042,1151,1996-08-26,1996-09-04,10,0.04013280000000001
9042,1152,1996-10-01,1996-10-28,28,0.22519296000000008
9042,1153,2001-04-12,2001-04-27,16,0.03557520000000002
9042,1154,2001-06-04,2001-06-26,23,0.057028319999999987
9042,1155,2002-05-25,2002-06-04,11,0.037091519999999996
9042,1156,2005-01-23,2005-01-28,6,0.023224319999999972
9042,1157,2005-02-10,2005-02-24,15,0.040400640000000015
9042,1158,2005-03-08,2005-04-08,32,0.03399408000000005
9042,1159,2005-04-22,2005-05-24,33,0.03969215999999999
9042,1160,2005-06-30,2005-07-31,32,0.18340560000000003
9042,1161,2005-08-15,2005-08-30,16,0.014955840000000008
9042,1162,2005-09-22,2006-04-20,211,4.35238704
9042,1163,2006-05-11,2006-06-17,38,0.29540592
9042,1164,2006-10-06,2007-03-27,173,3.6254347200000003
9042,1165,2008-07-09,2008-07-15,7,0.06641568000000002
9043,1166,1974-05-15,1974-05-25,11,0.006410880000000003
9043,1167,1975-01-09,1975-03-19,70,0.12595392
9043,1168,1976-03-24,1976-04-04,12,0.0065102400000000005
9043,1169,1980-05-31,1980-06-12,13,0.04856976
9043,1170,1985-12-18,1986-02-14,59,0.07162128000000001
9043,1171,1986-03-20,1986-04-04,16,0.01963872
9043,1172,1986-12-18,1987-01-15,29,0.012683520000000005
9043,1173,1992-02-23,1992-03-02,9,0.007620480000000003
9043,1174,1995-04-19,1995-05-02,14,0.007015680000000002
9043,1175,1995-06-07,1995-07-12,36,0.025837920000000007
9043,1176,2012-01-16,2012-07-11,178,0.4364323200000001
9043,1177,2017-04-06,2017-06-01,57,0.27384480000000005
9043,1178,2019-04-05,2019-04-18,14,0.02325888000000001
9044,1179,1974-10-01,1974-12-06,67,0.07828704000000002
9044,1180,1985-11-26,1986-02-14,81,0.18798048000000006
9044,1181,1989-01-06,1989-03-31,85,0.36345888000000004
9044,1182,1990-05-07,1990-05-21,15,0.02970864000000001
9044,1183,1992-02-11,1992-03-27,46,0.5605286399999999
9044,1184,1994-05-31,1994-07-11,42,0.20793888000000002
9044,1185,1994-12-10,1994-12-30,21,0.020787840000000002
9044,1186,1995-04-01,1995-04-28,28,0.3088454400000001
9044,1187,1997-03-15,1997-05-13,60,0.26342928000000004
9044,1188,2001-05-31,2001-08-12,74,0.06311952000000001
9044,1189,2001-12-07,2002-01-04,29,0.03318624000000001
9044,1190,2002-02-01,2002-03-07,35,0.15517440000000007
9044,1191,2002-03-29,2002-04-11,14,0.04717872000000002
9044,1192,2002-04-28,2002-05-07,10,0.046876320000000006
9044,1193,2005-02-05,2005-02-10,6,0.026157600000000003
9044,1194,2005-02-26,2005-03-03,6,0.05279904000000001
9044,1195,2012-05-16,2012-07-06,52,0.046236959999999994
9044,1196,2012-08-12,2012-11-01,82,0.026015040000000014
9044,1197,2014-01-13,2014-01-25,13,0.03333312000000001
9044,1198,2015-05-22,2015-06-03,13,0.062428320000000016
9044,1199,2016-01-17,2016-02-09,24,0.06826896000000002
9044,1200,2016-12-21,2017-01-12,23,0.08482752000000002
9044,1201,2017-04-19,2017-05-29,41,0.6419952000000001
9044,1202,2017-11-04,2017-12-09,36,0.042733440000000004
9044,1203,2018-05-12,2018-05-26,15,0.23493768481375346
9047,1204,1975-10-31,1975-12-17,48,0.25643520000000003
9047,1205,1976-01-03,1976-02-02,31,0.6795792
9047,1206,1976-11-12,1976-11-18,7,0.34387200000000007
9047,1207,1976-12-04,1976-12-10,7,0.3639168
9047,1208,1977-02-03,1977-02-12,10,0.5447088000000001
9047,1209,1980-08-14,1980-08-26,13,0.13034304000000002
9047,1210,1981-03-20,1981-03-27,8,0.07680960000000003
9047,1211,1983-04-06,1983-04-17,12,0.030369599999999955
9047,1212,1984-02-28,1984-03-18,20,0.47146320000000014
9047,1213,1989-01-28,1989-02-01,5,0.04609439999999999
9047,1214,1989-02-13,1989-02-23,11,0.0731808
9047,1215,1991-04-29,1991-05-22,24,0.15605669459575885
9047,1216,1991-06-11,1991-08-08,59,0.27341280000000007
9047,1217,1993-04-05,1993-04-21,17,0.12065760000000005
9047,1218,1995-04-16,1995-05-10,25,0.6232032000000001
9047,1219,2001-12-13,2002-01-01,20,0.05611680000000001
9047,1220,2003-07-17,2003-08-19,34,0.08246880000000002
9047,1221,2004-12-23,2005-05-13,142,3.7094976000000006
9047,1222,2005-05-27,2005-07-31,66,1.0555488000000002
9047,1223,2005-09-23,2005-10-12,20,0.03879360000000003
9047,1224,2006-05-14,2006-07-13,61,1.7311286945957591
9047,1225,2006-08-01,2006-08-14,14,0.03844800000000001
9047,1226,2006-08-28,2006-09-06,10,0.04393440000000002
9047,1227,2007-10-18,2008-01-07,82,1.3587696
9047,1228,2012-01-13,2012-03-20,68,1.5641424
9047,1229,2012-08-17,2012-10-18,63,1.3809312000000002
9047,1230,2015-04-24,2015-06-09,47,1.336453494595759
9047,1231,2016-07-29,2016-11-04,99,2.1654345600000005
9047,1232,2017-10-14,2017-12-10,58,0.5197824000000001
9047,1233,2019-03-22,2019-04-23,33,0.4777056
9047,1234,2021-06-08,2021-06-16,9,0.031751999999999975
9048,1235,1986-12-03,1987-01-25,54,3.0169434954071987
9048,1236,1989-05-11,1989-05-20,10,0.09008496000000016
9048,1237,1990-02-24,1990-06-05,102,5.02476048
9048,1238,1990-10-02,1990-12-26,86,2.792555781103746
9048,1239,1991-01-23,1991-02-22,31,1.2569428800000004
9048,1240,1991-06-10,1991-06-26,17,0.5290747200000001
9048,1241,1992-02-26,1992-03-29,33,1.3526049599999999
9048,1242,1992-05-20,1992-06-03,15,0.14236992
9048,1243,1995-04-01,1995-05-01,31,0.50251104
9048,1244,1995-05-23,1995-11-27,189,10.232183681716307
9048,1245,1995-12-16,1995-12-21,6,0.05958144000000004
9048,1246,2001-11-09,2002-01-22,75,0.4515829269950619
9048,1247,2002-02-18,2002-03-06,17,0.3675888
9048,1248,2002-03-29,2002-04-12,15,1.59231312
9048,1249,2002-04-24,2002-05-08,15,1.33586496
9048,1250,2004-06-29,2004-08-31,64,4.525176985338029
9048,1251,2005-08-22,2005-08-29,8,0.3194515376146768
9048,1252,2008-01-26,2008-03-24,59,0.8815003200000002
9048,1253,2011-12-31,2012-02-17,49,1.1741328000000002
9048,1254,2012-06-16,2012-06-21,6,0.05366303999999995
9048,1255,2014-06-27,2014-07-02,6,0.2214474310458714
9048,1256,2015-09-05,2015-09-13,9,0.16357128572477078
9048,1257,2016-12-31,2017-01-08,9,0.06481728
9048,1258,2017-04-05,2017-11-24,234,13.369831558187716
9048,1259,2019-09-19,2019-09-25,7,0.04627625584191973
9049,1260,1982-05-14,1982-05-23,10,0.0026438399999999984
9049,1261,1982-06-19,1982-07-29,41,0.00584496
9049,1262,1982-08-13,1982-08-23,11,0.0016588800000000002
9049,1263,1982-09-08,1982-09-29,22,0.001702080000000002
9049,1264,1982-10-11,1982-11-06,27,0.0015292800000000027
9049,1265,1983-01-01,1983-02-26,57,0.01513727999999999
9049,1266,1983-03-20,1983-04-17,29,0.006039360000000003
9049,1267,1983-05-24,1983-06-10,18,0.013037759999999999
9049,1268,1984-04-27,1984-05-13,17,0.0055727999999999975
9049,1269,1985-03-03,1985-04-27,56,0.036188639999999994
9049,1270,1986-06-03,1986-06-10,8,0.01118016
9049,1271,1986-08-02,1986-08-14,13,0.004129920000000001
9049,1272,1986-11-19,1987-03-19,121,0.08285759999999998
9049,1273,1987-04-01,1987-04-20,20,0.00996192
9049,1274,1987-05-15,1987-05-31,17,0.004069439999999999
9049,1275,1989-07-30,1989-08-23,25,0.0022766400000000008
9049,1276,1990-04-27,1990-12-08,226,0.13297824000000003
9049,1277,1991-01-01,1991-02-27,58,0.02693087999999999
9049,1278,1992-04-17,1992-04-26,10,0.004471199999999999
9049,1279,1992-05-08,1992-05-25,18,0.002799359999999999
9049,1280,1992-08-24,1992-08-29,6,0.0023846400000000004
9049,1281,1993-02-20,1993-03-31,40,0.008700479999999997
9049,1282,1994-05-01,1994-05-05,5,0.017392320000000003
9049,1283,1994-06-19,1994-07-05,17,0.0026740800000000006
9049,1284,1995-06-28,1995-07-06,9,0.002704320000000001
9049,1285,1995-07-20,1995-08-04,16,0.008449920000000003
9049,1286,1996-08-16,1996-12-18,125,0.04917888000000002
9049,1287,2000-07-18,2000-08-11,25,0.004842720000000003
9050,1288,1982-05-05,1982-05-27,23,0.6221059200000001
9050,1289,1985-10-30,1985-12-24,56,1.32552288
9050,1290,1988-12-15,1989-04-12,119,6.961377600000001
9050,1291,1989-05-14,1989-05-26,13,0.68876784
9050,1292,1989-06-17,1989-07-05,19,0.2617876800000001
9050,1293,1989-09-17,1989-12-06,81,0.5376240000000002
9050,1294,1990-03-04,1990-04-08,36,2.33058816
9050,1295,1990-06-26,1990-10-29,126,0.70173648
9050,1296,1991-08-09,1991-09-04,27,0.12585024
9050,1297,1991-12-25,1992-03-09,76,0.8776598400000001
9050,1298,1992-05-28,1992-06-03,7,0.02413152000000001
9050,1299,1994-04-26,1994-05-09,14,0.25257744000000004
9050,1300,1995-04-09,1995-04-21,13,0.1909569600000001
9050,1301,1995-05-27,1995-06-15,20,0.5183481600000002
9050,1302,1997-04-04,1997-05-13,40,1.3252420800000002
9050,1303,1999-06-06,1999-06-16,11,0.04359744000000002
9050,1304,2000-03-10,2000-04-04,26,0.21763728
9050,1305,2001-04-16,2001-06-29,75,3.8085768
9050,1306,2001-11-13,2001-11-17,5,0.032400000000000026
9050,1307,2002-02-11,2002-03-08,26,0.4513752000000001
9050,1308,2008-01-07,2008-01-16,10,0.05939136000000002
9050,1309,2008-02-15,2008-03-16,31,0.1441670400000001
9050,1310,2015-12-10,2016-01-03,25,1.5066864000000002
9050,1311,2016-01-18,2016-02-10,24,1.8092592
9050,1312,2016-06-30,2016-08-05,37,0.06429456000000001
9050,1313,2017-04-13,2017-04-25,13,0.10958976000000004
9050,1314,2017-06-14,2017-06-24,11,0.017837280000000004
9050,1315,2017-07-06,2017-12-10,158,1.6809465600000004
9051,1316,1991-05-06,1991-05-20,15,2.6936740832049444
9051,1317,1993-11-20,1993-12-28,39,4.723167654853555
9051,1318,1994-04-09,1994-04-22,14,0.21137087211089323
9051,1319,1994-08-10,1994-09-21,43,1.3562757390857327
9051,1320,1995-04-22,1995-05-15,24,2.737437304571033
9051,1321,1995-06-02,1995-06-14,13,0.47164170518741727
9051,1322,1996-07-22,1996-09-01,42,2.3765693436055266
9051,1323,2000-03-15,2000-04-09,26,0.9125347057010831
9051,1324,2001-08-28,2001-09-28,32,0.5864600554699593
9051,1325,2001-10-30,2002-08-18,293,40.8748838268684
9051,1326,2003-04-05,2003-04-14,10,0.3951268700565035
9051,1327,2003-06-15,2003-08-15,62,1.0011873528505515
9051,1328,2005-02-23,2005-03-14,20,0.35208000000000006
9051,1329,2007-10-14,2007-11-19,37,2.710856413933536
9051,1330,2007-12-25,2008-01-05,12,0.31462012942989825
9051,1331,2008-03-23,2008-04-07,16,0.3319157514124314
9051,1332,2008-09-21,2008-10-30,40,0.8964335860297983
9051,1333,2008-12-05,2009-01-22,49,1.4015321294298984
9051,1334,2009-03-30,2009-04-06,8,0.8177760000000001
9051,1335,2009-06-08,2009-07-31,54,0.38390437801747257
9051,1336,2009-09-17,2009-10-20,34,0.5088960000000002
9051,1337,2010-01-29,2010-02-16,19,0.24192000000000008
9051,1338,2010-03-14,2010-03-19,6,0.32140799999999997
9051,1339,2010-05-07,2010-05-18,12,0.2374742845403227
9051,1340,2010-10-23,2010-12-05,44,0.6387135762850866
9051,1341,2011-01-20,2011-03-11,51,1.9863360000000005
9051,1342,2011-04-21,2011-08-22,124,12.380876827940577
9051,1343,2011-09-18,2011-10-26,39,2.5800902254540254
9051,1344,2012-03-11,2012-03-20,10,0.18580265023112846
9051,1345,2015-05-21,2015-06-09,20,2.3274225618901307
9051,1346,2020-07-25,2020-09-18,56,1.2747744180791036
9051,1347,2021-04-14,2021-04-20,7,0.2828500708783034
9051,1348,2021-07-10,2021-07-22,13,0.20913065023112837
9052,1349,1980-04-27,1980-05-04,8,0.00412128
9052,1350,1980-10-01,1980-11-08,39,0.06433343999999999
9052,1351,1980-12-09,1981-04-02,115,0.5041483200000001
9052,1352,1981-11-25,1981-12-23,29,0.01754784
9052,1353,1982-12-31,1983-02-27,59,0.12705552
9052,1354,1984-06-30,1984-11-08,132,0.08194176000000003
9052,1355,1985-04-03,1985-04-26,24,0.0131976
9052,1356,1985-06-17,1985-07-06,20,0.009633600000000004
9052,1357,1986-07-07,1986-08-21,46,0.010428480000000004
9052,1358,1986-09-19,1986-09-30,12,0.0022809599999999994
9052,1359,1986-12-18,1986-12-30,13,0.0036288000000000067
9052,1360,1987-05-14,1987-09-17,127,0.14358384
9052,1361,1995-06-11,1995-06-17,7,0.003991680000000004
9052,1362,1995-10-23,1995-11-22,31,0.009279360000000013
9052,1363,1996-04-23,1996-04-30,8,0.0031579200000000016
9052,1364,2000-04-08,2000-06-09,63,0.10054799999999998
9052,1365,2000-08-30,2000-10-21,53,0.02097792000000001
9052,1366,2016-10-24,2016-11-26,34,0.002617920000000005
9052,1367,2017-04-14,2017-04-18,5,0.002682720000000001
9052,1368,2017-10-23,2018-01-05,75,0.05244048000000003
9052,1369,2018-01-17,2018-02-03,18,0.007620480000000001
9052,1370,2018-03-11,2018-04-10,31,0.04308768000000002
9052,1371,2018-04-27,2018-05-19,23,0.008773920000000004
9052,1372,2019-02-28,2019-07-11,134,0.053736479999999996
9052,1373,2019-11-23,2019-12-03,11,0.0032745600000000027
9055,1374,1982-11-10,1982-11-22,13,0.06762528
9055,1375,1983-03-21,1983-03-28,8,0.0850176
9055,1376,1983-05-12,1983-06-23,43,0.31518288000000005
9055,1377,1983-10-03,1984-01-16,106,0.52812864
9055,1378,1984-09-20,1984-10-31,42,0.1847232000000001
9055,1379,1985-09-21,1985-10-25,35,0.6752764800000003
9055,1380,1985-11-06,1985-11-14,9,0.13794624000000003
9055,1381,1985-11-30,1985-12-29,30,0.13646016000000002
9055,1382,1986-01-17,1986-02-14,29,0.07067088000000012
9055,1383,1993-12-10,1994-01-12,34,0.602498867005742
9055,1384,1994-03-29,1994-04-03,6,0.060056640000000015
9055,1385,1994-04-30,1994-05-07,8,0.05032368000000001
9055,1386,1994-05-26,1994-07-11,47,0.16010784000000003
9055,1387,1994-09-21,1994-10-02,12,0.026256960000000024
9055,1388,1995-02-17,1995-02-21,5,0.07252848000000003
9055,1389,1995-03-16,1995-04-23,39,0.9566899200000001
9055,1390,1996-10-09,1996-11-04,27,0.05042304000000004
9055,1391,2001-04-04,2001-04-28,25,0.09554543999999998
9055,1392,2001-05-20,2001-07-11,53,0.14257296000000005
9055,1393,2001-10-25,2001-11-09,16,0.06732287999999997
9055,1394,2001-11-24,2002-04-11,139,4.954102560000001
9055,1395,2002-04-26,2002-05-06,11,0.03180816
9055,1396,2003-01-19,2003-03-07,48,0.5698728000000002
9055,1397,2017-02-15,2017-03-19,33,0.16751664000000005
9055,1398,2017-04-12,2017-05-29,48,0.2618784
9055,1399,2017-10-27,2017-11-28,33,0.6890659200000001
9055,1400,2018-01-03,2018-01-24,22,0.11647151999999997
9055,1401,2018-02-22,2018-03-14,21,0.14262048000000002
9056,1402,1983-07-09,1983-08-11,34,0.1261008000000001
9056,1403,1984-02-18,1984-03-31,43,0.07724160000000009
9056,1404,1986-08-23,1986-08-30,8,0.3257280000000001
9056,1405,1993-07-28,1993-10-05,70,1.2157344000000005
9056,1406,1994-07-24,1994-08-13,21,0.1448496
9056,1407,1994-08-31,1994-09-21,22,0.14238720000000002
9056,1408,1995-03-12,1995-06-02,83,0.546264
9056,1409,1995-07-15,1995-07-26,12,0.06635519999999998
